Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,Year,Time,Time_in_seconds,Nat_Corrected,Two_Letter_ISO,Flag_Datawrapper,Country_Name,Gender
16,2:07:40,,Daniel NJENGA,07 MAY 1976,KEN,2,,"Chicago, IL (USA)",22 OCT 2006,1199,2006,0 days 02:07:40,7660,KEN,ke,:ke:,Kenya,F
17,2:07:51,,Jimmy Mwangangi MUINDI,14 AUG 1973,KEN,3,,"Chicago, IL (USA)",22 OCT 2006,1196,2006,0 days 02:07:51,7671,KEN,ke,:ke:,Kenya,F
18,2:07:58,,Benson Kipchumba CHERONO,30 JUN 1984,KEN,1,,Milano (ITA),08 OCT 2006,1194,2006,0 days 02:07:58,7678,KEN,ke,:ke:,Kenya,F
19,2:07:59,,Hicham CHATT,18 FEB 1969,MAR,7,,London (GBR),23 APR 2006,1194,2006,0 days 02:07:59,7679,MAR,ma,:ma:,Morocco,F
20,2:08:03,,Gashaw MELESE ASFAW,26 SEP 1978,ETH,1,,Paris (FRA),09 APR 2006,1193,2006,0 days 02:08:03,7683,ETH,et,:et:,Ethiopia,F
21,2:08:13,,Jason MBOTE,05 JAN 1977,KEN,1,,Seoul (KOR),05 NOV 2006,1190,2006,0 days 02:08:13,7693,KEN,ke,:ke:,Kenya,F
22,2:08:18,,Philip SINGOEI,31 DEC 1975,KEN,1,,Eindhoven (NED),08 OCT 2006,1189,2006,0 days 02:08:18,7698,KEN,ke,:ke:,Kenya,F
23,2:08:20,,Lahoussine MRIKIK,07 JUN 1972,MAR,1,,Wien (AUT),07 MAY 2006,1188,2006,0 days 02:08:20,7700,MAR,ma,:ma:,Morocco,F
24,2:08:33,,Benson Kipchumba BARUS,04 JUL 1980,KEN,2,,Milano (ITA),08 OCT 2006,1184,2006,0 days 02:08:33,7713,KEN,ke,:ke:,Kenya,F
25,2:08:38,,David Mandago KIPKORIR,15 DEC 1974,KEN,1,,Roma (ITA),26 MAR 2006,1183,2006,0 days 02:08:38,7718,KEN,ke,:ke:,Kenya,F
26,2:08:46,,Dejene BIRHANU,12 DEC 1980,ETH,4,,Rotterdam (NED),09 APR 2006,1181,2006,0 days 02:08:46,7726,ETH,et,:et:,Ethiopia,F
27,2:08:49,,Wataru OKUTANI,09 JAN 1975,JPN,4,,Fukuoka (JPN),03 DEC 2006,1180,2006,0 days 02:08:49,7729,JPN,jp,:jp:,Japan,F
28,2:08:51,,Kenai Kiprotich KENEI,01 JAN 1978,KEN,2,,Paris (FRA),09 APR 2006,1179,2006,0 days 02:08:51,7731,KEN,ke,:ke:,Kenya,F
29,2:08:52,,Bernard BARMASAI,06 MAY 1974,KEN,3,,Paris (FRA),09 APR 2006,1179,2006,0 days 02:08:52,7732,KEN,ke,:ke:,Kenya,F
29,2:08:52,,Solomon BUSHENDICH,10 JAN 1984,KEN,1,,Amsterdam (NED),15 OCT 2006,1179,2006,0 days 02:08:52,7732,KEN,ke,:ke:,Kenya,F
29,2:08:52,,Toshinari SUWA,29 JAN 1977,JPN,5,,Fukuoka (JPN),03 DEC 2006,1179,2006,0 days 02:08:52,7732,JPN,jp,:jp:,Japan,F
32,2:08:55,,Luís JESUS,19 NOV 1968,POR,4,,Paris (FRA),09 APR 2006,1178,2006,0 days 02:08:55,7735,PRT,pt,:pt:,,F
33,2:08:56,,Peter Kiplagat CHEBET,24 JUN 1976,KEN,2,,Wien (AUT),07 MAY 2006,1178,2006,0 days 02:08:56,7736,KEN,ke,:ke:,Kenya,F
33,2:08:56,,Abdi ABDIRAHMAN,01 JAN 1977,USA,4,,"Chicago, IL (USA)",22 OCT 2006,1178,2006,0 days 02:08:56,7736,USA,us,:us:,United States,F
35,2:08:58,,Ambesse TOLOSSA,28 AUG 1977,ETH,1,,Tokyo (JPN),12 FEB 2006,1177,2006,0 days 02:08:58,7738,ETH,et,:et:,Ethiopia,F
35,2:08:58,,David Kiprono LANGAT,,KEN,5,,Paris (FRA),09 APR 2006,1177,2006,0 days 02:08:58,7738,KEN,ke,:ke:,Kenya,F
37,2:09:06,,Wilfred Kibet KIGEN,23 FEB 1975,KEN,1,,Frankfurt (GER),29 OCT 2006,1175,2006,0 days 02:09:06,7746,KEN,ke,:ke:,Kenya,F
38,2:09:11,,Rachid EL GHANMOUNI,10 APR 1978,MAR,6,,Paris (FRA),09 APR 2006,1174,2006,0 days 02:09:11,7751,MAR,ma,:ma:,Morocco,F
39,2:09:15,,José RÍOS,15 MAR 1974,ESP,1,,Otsu (JPN),05 MAR 2006,1173,2006,0 days 02:09:15,7755,ESP,es,:es:,Spain,F
39,2:09:15,,Jackson KOECH,26 DEC 1978,KEN,5,,Rotterdam (NED),09 APR 2006,1173,2006,0 days 02:09:15,7755,KEN,ke,:ke:,Kenya,F
41,2:09:25,,James ROTICH,22 DEC 1978,KEN,3,,Hamburg (GER),23 APR 2006,1170,2006,0 days 02:09:25,7765,KEN,ke,:ke:,Kenya,F
42,2:09:26,,Salim KIPSANG,22 DEC 1979,KEN,6,,Rotterdam (NED),09 APR 2006,1170,2006,0 days 02:09:26,7766,KEN,ke,:ke:,Kenya,F
43,2:09:27,,Joseph Ngeny KIPROTICH,20 JUL 1977,KEN,3,,Milano (ITA),08 OCT 2006,1169,2006,0 days 02:09:27,7767,KEN,ke,:ke:,Kenya,F
44,2:09:28,,Samson BARMAO,17 APR 1982,KEN,2,,Eindhoven (NED),08 OCT 2006,1169,2006,0 days 02:09:28,7768,KEN,ke,:ke:,Kenya,F
45,2:09:30,,Daniele CAIMMI,17 DEC 1972,ITA,2,,Roma (ITA),26 MAR 2006,1169,2006,0 days 02:09:30,7770,ITA,it,:it:,Italy,F
46,2:09:31,,Toshinari TAKAOKA,24 SEP 1970,JPN,2,,Tokyo (JPN),12 FEB 2006,1168,2006,0 days 02:09:31,7771,JPN,jp,:jp:,Japan,F
47,2:09:35,,Evans RUTTO,08 APR 1978,KEN,10,,London (GBR),23 APR 2006,1167,2006,0 days 02:09:35,7775,KEN,ke,:ke:,Kenya,F
47,2:09:35,,Philip MANYIM,24 MAR 1978,KEN,3,,Seoul (KOR),05 NOV 2006,1167,2006,0 days 02:09:35,7775,KEN,ke,:ke:,Kenya,F
49,2:09:41,,Christopher CHEBOIBOCH,03 MAR 1977,KEN,7,,Rotterdam (NED),09 APR 2006,1165,2006,0 days 02:09:41,7781,KEN,ke,:ke:,Kenya,F
50,2:09:45,,Gert THYS,12 NOV 1971,RSA,1,,Beppu (JPN),04 FEB 2006,1164,2006,0 days 02:09:45,7785,ZAF,za,:za:,,F
51,2:09:47,,Wilson ONSARE,15 JUN 1976,KEN,4,,Seoul (KOR),05 NOV 2006,1164,2006,0 days 02:09:47,7787,KEN,ke,:ke:,Kenya,F
52,2:09:52,,Laurence SAINA,04 AUG 1981,KEN,1,,Porto (POR),15 OCT 2006,1162,2006,0 days 02:09:52,7792,KEN,ke,:ke:,Kenya,F
53,2:10:00,,Laban KIPNGETICH,07 AUG 1976,KEN,3,,Roma (ITA),26 MAR 2006,1160,2006,0 days 02:10:00,7800,KEN,ke,:ke:,Kenya,F
54,2:10:05,,Thomas CHEMITEI,22 MAY 1978,KEN,4,,Roma (ITA),26 MAR 2006,1159,2006,0 days 02:10:05,7805,KEN,ke,:ke:,Kenya,F
54,2:10:05,,Thomas KIPLITAN,15 JUN 1983,KEN,8,,Rotterdam (NED),09 APR 2006,1159,2006,0 days 02:10:05,7805,KEN,ke,:ke:,Kenya,F
56,2:10:06,,Luke KIBET,12 APR 1983,KEN,3,,Eindhoven (NED),08 OCT 2006,1159,2006,0 days 02:10:06,7806,KEN,ke,:ke:,Kenya,F
57,2:10:08,,Laban KIPKEMBOI,30 DEC 1977,KEN,2,,"Los Angeles, CA (USA)",18 MAR 2006,1158,2006,0 days 02:10:08,7808,KEN,ke,:ke:,Kenya,F
58,2:10:09,,Oleksandr KUZIN,21 OCT 1974,UKR,5,,Roma (ITA),26 MAR 2006,1158,2006,0 days 02:10:09,7809,UKR,ua,:ua:,Ukraine,F
59,2:10:10,,Stephen Kipkoech KIBIWOTT,03 APR 1980,KEN,1,,Torino (ITA),24 SEP 2006,1157,2006,0 days 02:10:10,7810,KEN,ke,:ke:,Kenya,F
60,2:10:15,,Daniel Kipkurgat RONO,13 JUL 1978,KEN,1,,Toronto (CAN),24 SEP 2006,1156,2006,0 days 02:10:15,7815,KEN,ke,:ke:,Kenya,F
61,2:10:17,,Hosea Kiprop ROTICH,02 AUG 1979,KEN,1,,Nairobi (KEN),29 OCT 2006,1156,2006,0 days 02:10:17,7817,KEN,ke,:ke:,Kenya,F
62,2:10:19,,James Kipsang KWAMBAI,28 FEB 1983,KEN,1,,Brescia (ITA),30 APR 2006,1155,2006,0 days 02:10:19,7819,KEN,ke,:ke:,Kenya,F
63,2:10:20,,Takayuki MATSUMIYA,21 FEB 1980,JPN,2,,Otsu (JPN),05 MAR 2006,1155,2006,0 days 02:10:20,7820,JPN,jp,:jp:,Japan,F
64,2:10:24,,Abdelkader EL MOUAZIZ,1969,MAR,11,,London (GBR),23 APR 2006,1154,2006,0 days 02:10:24,7824,MAR,ma,:ma:,Morocco,F
65,2:10:30,,Moses Kimeli ARUSEI,1983,KEN,2,,Frankfurt (GER),29 OCT 2006,1152,2006,0 days 02:10:30,7830,KEN,ke,:ke:,Kenya,F
66,2:10:35,,Simon Njuguna WANGAI,11 DEC 1978,KEN,3,,"Los Angeles, CA (USA)",18 MAR 2006,1151,2006,0 days 02:10:35,7835,KEN,ke,:ke:,Kenya,F
67,2:10:40,,Francis KIPROP,25 DEC 1984,KEN,8,,Paris (FRA),09 APR 2006,1149,2006,0 days 02:10:40,7840,KEN,ke,:ke:,Kenya,F
68,2:10:41,,Abderrahim BOURAMDANE,01 JAN 1978,MAR,2,,Toronto (CAN),24 SEP 2006,1149,2006,0 days 02:10:41,7841,MAR,ma,:ma:,Morocco,F
69,2:10:43,,Henry Kapkiai KIMELI,1983,KEN,2,,Torino (ITA),24 SEP 2006,1148,2006,0 days 02:10:43,7843,KEN,ke,:ke:,Kenya,F
69,2:10:43,,Gudisa SHENTAMA,19 JUN 1980,ETH,2,,Berlin (GER),24 SEP 2006,1148,2006,0 days 02:10:43,7843,ETH,et,:et:,Ethiopia,F
71,2:10:45,,Kamiel MAASE,20 OCT 1971,NED,1,,Rotterdam (NED),09 APR 2006,1148,2006,0 days 02:10:45,7845,NLD,nl,:nl:,,F
71,2:10:45,,Mesfin ADIMASU,05 MAR 1985,ETH,9,,Rotterdam (NED),09 APR 2006,1148,2006,0 days 02:10:45,7845,ETH,et,:et:,Ethiopia,F
71,2:10:45,,Philip KIRUI,11 SEP 1973,KEN,9,,Paris (FRA),09 APR 2006,1148,2006,0 days 02:10:45,7845,KEN,ke,:ke:,Kenya,F
74,2:10:47,,Satoshi IRIFUNE,14 DEC 1975,JPN,4,,Tokyo (JPN),12 FEB 2006,1147,2006,0 days 02:10:47,7847,JPN,jp,:jp:,Japan,F
74,2:10:47,,Benjamin ITOK,1972,KEN,1,,Linz (AUT),23 APR 2006,1147,2006,0 days 02:10:47,7847,KEN,ke,:ke:,Kenya,F
74,2:10:47,,Getuli AMNAAY BAYO,07 JUN 1980,TAN,3,,Amsterdam (NED),15 OCT 2006,1147,2006,0 days 02:10:47,7847,TZA,tz,:tz:,,F
74,2:10:47,,Brian SELL,11 APR 1979,USA,6,,"Chicago, IL (USA)",22 OCT 2006,1147,2006,0 days 02:10:47,7847,USA,us,:us:,United States,F
78,2:10:48,,Tsuyoshi OGATA,11 MAY 1973,JPN,6,,Fukuoka (JPN),03 DEC 2006,1147,2006,0 days 02:10:48,7848,JPN,jp,:jp:,Japan,F
79,2:10:49,,Satoshi OSAKI,04 JUN 1976,JPN,3,,Otsu (JPN),05 MAR 2006,1147,2006,0 days 02:10:49,7849,JPN,jp,:jp:,Japan,F
79,2:10:49,,Francis Kipkoech BOWEN,12 OCT 1973,KEN,3,,Frankfurt (GER),29 OCT 2006,1147,2006,0 days 02:10:49,7849,KEN,ke,:ke:,Kenya,F
79,2:10:49,,Bong-ju LEE,11 OCT 1970,KOR,5,,Seoul (KOR),05 NOV 2006,1147,2006,0 days 02:10:49,7849,KOR,kr,:kr:,"Korea, Republic of",F
82,2:10:50,,Haiyang DENG,15 OCT 1984,CHN,1,,Xiamen (CHN),25 MAR 2006,1146,2006,0 days 02:10:50,7850,CHN,cn,:cn:,China,F
83,2:10:51,,Ottaviano ANDRIANI,04 JAN 1974,ITA,10,,Paris (FRA),09 APR 2006,1146,2006,0 days 02:10:51,7851,ITA,it,:it:,Italy,F
84,2:10:52,,David RAMARD,03 FEB 1978,FRA,11,,Paris (FRA),09 APR 2006,1146,2006,0 days 02:10:52,7852,FRA,fr,:fr:,France,F
85,2:10:54,,Japhet KIPKORIR,07 APR 1981,KEN,1,,Beograd (SRB),22 APR 2006,1145,2006,0 days 02:10:54,7854,KEN,ke,:ke:,Kenya,F
86,2:10:57,,Peter Kiprotich CHERUS,27 FEB 1979,KEN,4,,Frankfurt (GER),29 OCT 2006,1145,2006,0 days 02:10:57,7857,KEN,ke,:ke:,Kenya,F
87,2:10:59,,Leonid SHVETSOV,28 MAR 1969,RUS,4,,Otsu (JPN),05 MAR 2006,1144,2006,0 days 02:10:59,7859,RUS,ru,:ru:,Russian Federation,F
88,2:11:04,,Fred KIPROP,03 JUN 1974,KEN,5,,Hamburg (GER),23 APR 2006,1143,2006,0 days 02:11:04,7864,KEN,ke,:ke:,Kenya,F
89,2:11:05,,Yuichi WASHIO,01 DEC 1977,JPN,1,,Nobeoka (JPN),19 FEB 2006,1142,2006,0 days 02:11:05,7865,JPN,jp,:jp:,Japan,F
90,2:11:06,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,6,,Hamburg (GER),23 APR 2006,1142,2006,0 days 02:11:06,7866,ESP,es,:es:,Spain,F
90,2:11:06,,Philip KEMEI KIPKEMBOI,06 JUN 1977,KEN,1,,Mombasa (KEN),14 MAY 2006,1142,2006,0 days 02:11:06,7866,KEN,ke,:ke:,Kenya,F
92,2:11:08,,Michael MISOI,,KEN,2,,Mombasa (KEN),14 MAY 2006,1141,2006,0 days 02:11:08,7868,KEN,ke,:ke:,Kenya,F
93,2:11:09,,Danilo GOFFI,03 DEC 1972,ITA,7,,Hamburg (GER),23 APR 2006,1141,2006,0 days 02:11:09,7869,ITA,it,:it:,Italy,F
94,2:11:10,,Tesfaye DEREJE,30 SEP 1985,ETH,8,,Hamburg (GER),23 APR 2006,1141,2006,0 days 02:11:10,7870,ETH,et,:et:,Ethiopia,F
95,2:11:11,,Mubarak Hassan SHAMI,02 DEC 1980,QAT,1,,Praha (CZE),14 MAY 2006,1141,2006,0 days 02:11:11,7871,QAT,qa,:qa:,Qatar,F
96,2:11:12,,Ernest KIPYEGO,06 OCT 1978,KEN,2,,Linz (AUT),23 APR 2006,1140,2006,0 days 02:11:12,7872,KEN,ke,:ke:,Kenya,F
97,2:11:17,,Stanley LELEITO,15 JUN 1984,KEN,4,,Amsterdam (NED),15 OCT 2006,1139,2006,0 days 02:11:17,7877,KEN,ke,:ke:,Kenya,F
98,2:11:18,,Nephat Ngotho KINYANJUI,30 JUN 1977,KEN,1,,Nagano (JPN),16 APR 2006,1139,2006,0 days 02:11:18,7878,KEN,ke,:ke:,Kenya,F
99,2:11:19,,Grigoriy ANDREYEV,07 JAN 1976,RUS,2,,Nagano (JPN),16 APR 2006,1138,2006,0 days 02:11:19,7879,RUS,ru,:ru:,Russian Federation,F
100,2:11:24,,Teferi WODAJO,27 JAN 1982,ETH,1,,Köln (GER),08 OCT 2006,1137,2006,0 days 02:11:24,7884,ETH,et,:et:,Ethiopia,F
1,2:00:35,,Kelvin KIPTUM,02 DEC 1999,KEN,1,,"Chicago, IL (USA)",08 OCT 2023,1322,2023,0 days 02:00:35,7235,KEN,ke,:ke:,Kenya,F
2,2:01:48,,Sisay LEMMA,12 DEC 1990,ETH,1,,Valencia (ESP),03 DEC 2023,1300,2023,0 days 02:01:48,7308,ETH,et,:et:,Ethiopia,F
3,2:02:42,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,Berlin (GER),24 SEP 2023,1284,2023,0 days 02:02:42,7362,KEN,ke,:ke:,Kenya,F
4,2:03:11,,Alexander MUNYAO,10 SEP 1996,KEN,2,,Valencia (ESP),03 DEC 2023,1276,2023,0 days 02:03:11,7391,KEN,ke,:ke:,Kenya,F
5,2:03:13,,Vincent Kipkemoi NGETICH,03 JAN 1999,KEN,2,,Berlin (GER),24 SEP 2023,1275,2023,0 days 02:03:13,7393,KEN,ke,:ke:,Kenya,F
6,2:03:24,,Tadese TAKELE,03 AUG 2002,ETH,3,,Berlin (GER),24 SEP 2023,1272,2023,0 days 02:03:24,7404,ETH,et,:et:,Ethiopia,F
7,2:03:47,,Bashir ABDI,10 FEB 1989,BEL,1,,Rotterdam (NED),16 APR 2023,1266,2023,0 days 02:03:47,7427,BEL,be,:be:,Belgium,F
8,2:03:48,,Dawit WOLDE,19 MAY 1991,ETH,3,,Valencia (ESP),03 DEC 2023,1265,2023,0 days 02:03:48,7428,ETH,et,:et:,Ethiopia,F
9,2:03:50,,Timothy KIPLAGAT,18 SEP 1993,KEN,2,,Rotterdam (NED),16 APR 2023,1265,2023,0 days 02:03:50,7430,KEN,ke,:ke:,Kenya,F
10,2:04:02,,Benson KIPRUTO,17 MAR 1991,KEN,2,,"Chicago, IL (USA)",08 OCT 2023,1261,2023,0 days 02:04:02,7442,KEN,ke,:ke:,Kenya,F
11,2:04:09,,Bernard Kiprop KOECH,31 JAN 1988,KEN,1,,Hamburg (GER),23 APR 2023,1259,2023,0 days 02:04:09,7449,KEN,ke,:ke:,Kenya,F
12,2:04:18,,Joshua BELET,10 FEB 1998,KEN,1,,Amsterdam (NED),15 OCT 2023,1257,2023,0 days 02:04:18,7458,KEN,ke,:ke:,Kenya,F
13,2:04:19,,Kenenisa BEKELE,13 JUN 1982,ETH,4,,Valencia (ESP),03 DEC 2023,1256,2023,0 days 02:04:19,7459,ETH,et,:et:,Ethiopia,F
14,2:04:22,,Ronald KORIR,10 APR 1991,KEN,4,,Berlin (GER),24 SEP 2023,1256,2023,0 days 02:04:22,7462,KEN,ke,:ke:,Kenya,F
15,2:04:23,,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,,London (GBR),23 APR 2023,1255,2023,0 days 02:04:23,7463,KEN,ke,:ke:,Kenya,F
16,2:04:33,,Gabriel Gerald GEAY,10 SEP 1996,TAN,5,,Valencia (ESP),03 DEC 2023,1252,2023,0 days 02:04:33,7473,TZA,tz,:tz:,,F
17,2:04:34,,CyBrian KOTUT,06 JUN 1992,KEN,2,,Amsterdam (NED),15 OCT 2023,1252,2023,0 days 02:04:34,7474,KEN,ke,:ke:,Kenya,F
18,2:04:37,,Bethwel KIBET,04 AUG 1991,KEN,3,,Amsterdam (NED),15 OCT 2023,1251,2023,0 days 02:04:37,7477,KEN,ke,:ke:,Kenya,F
19,2:04:42,,Haftu TEKLU,21 JAN 2000,ETH,5,,Berlin (GER),24 SEP 2023,1250,2023,0 days 02:04:42,7482,ETH,et,:et:,Ethiopia,F
20,2:04:44,,Andualem BELAY,05 APR 1992,ETH,6,,Berlin (GER),24 SEP 2023,1249,2023,0 days 02:04:44,7484,ETH,et,:et:,Ethiopia,F
20,2:04:44,,Birhanu LEGESE,11 SEP 1994,ETH,4,,Amsterdam (NED),15 OCT 2023,1249,2023,0 days 02:04:44,7484,ETH,et,:et:,Ethiopia,F
22,2:04:48,,Kibiwott KANDIE,20 JUN 1996,KEN,6,,Valencia (ESP),03 DEC 2023,1248,2023,0 days 02:04:48,7488,KEN,ke,:ke:,Kenya,F
23,2:04:49,,Amos KIPRUTO,16 SEP 1992,KEN,7,,Berlin (GER),24 SEP 2023,1248,2023,0 days 02:04:49,7489,KEN,ke,:ke:,Kenya,F
24,2:04:52,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,1,,Eindhoven (NED),08 OCT 2023,1247,2023,0 days 02:04:52,7492,KEN,ke,:ke:,Kenya,F
25,2:04:53,,Brimin KIPKORIR,1989,KEN,1,,Frankfurt (GER),29 OCT 2023,1247,2023,0 days 02:04:53,7493,KEN,ke,:ke:,Kenya,F
26,2:04:56,,Philemon KIPLIMO,10 OCT 1998,KEN,8,,Berlin (GER),24 SEP 2023,1246,2023,0 days 02:04:56,7496,KEN,ke,:ke:,Kenya,F
27,2:04:58,,Amanal PETROS,17 MAY 1995,GER,9,,Berlin (GER),24 SEP 2023,1245,2023,0 days 02:04:58,7498,DEU,de,:de:,,F
27,2:04:58,,Tamirat TOLA,11 AUG 1991,ETH,1,,"New York, NY (USA)",05 NOV 2023,1245,2023,0 days 02:04:58,7498,ETH,et,:et:,Ethiopia,F
29,2:04:59,,Gadisa BIRHANU,15 SEP 1992,ETH,1,,Sevilla (ESP),19 FEB 2023,1245,2023,0 days 02:04:59,7499,ETH,et,:et:,Ethiopia,F
30,2:05:05,,Boniface KIMUTAI,12 AUG 1995,KEN,10,,Berlin (GER),24 SEP 2023,1243,2023,0 days 02:05:05,7505,KEN,ke,:ke:,Kenya,F
31,2:05:06,,Marius KIMUTAI,10 DEC 1992,BRN,1,,Barcelona (ESP),19 MAR 2023,1243,2023,0 days 02:05:06,7506,BRN,bn,:bn:,Brunei Darussalam,F
32,2:05:08,,Samwel Nyamai MAILU,07 FEB 1993,KEN,1,,Wien (AUT),23 APR 2023,1242,2023,0 days 02:05:08,7508,KEN,ke,:ke:,Kenya,F
33,2:05:09,,John KORIR,02 DEC 1996,KEN,4,,"Chicago, IL (USA)",08 OCT 2023,1242,2023,0 days 02:05:09,7509,KEN,ke,:ke:,Kenya,F
34,2:05:10,,Tadesse ABRAHAM,12 AUG 1982,SUI,11,,Berlin (GER),24 SEP 2023,1242,2023,0 days 02:05:10,7510,CHE,ch,:ch:,,F
35,2:05:12,,Othmane EL GOUMRI,28 MAY 1992,MAR,2,,Barcelona (ESP),19 MAR 2023,1241,2023,0 days 02:05:12,7512,MAR,ma,:ma:,Morocco,F
36,2:05:14,,Chalu DESO,14 DEC 1997,ETH,7,,Valencia (ESP),03 DEC 2023,1241,2023,0 days 02:05:14,7514,ETH,et,:et:,Ethiopia,F
37,2:05:19,,Kebede TULU,15 SEP 1996,ETH,2,,Sevilla (ESP),19 FEB 2023,1239,2023,0 days 02:05:19,7519,ETH,et,:et:,Ethiopia,F
38,2:05:20,,Okubay TSEGAY,01 JAN 1986,ERI,12,,Berlin (GER),24 SEP 2023,1239,2023,0 days 02:05:20,7520,ERI,er,:er:,Eritrea,F
39,2:05:22,,Mohamed ESA,11 SEP 2000,ETH,2,,Tokyo (JPN),05 MAR 2023,1238,2023,0 days 02:05:22,7522,ETH,et,:et:,Ethiopia,F
40,2:05:24,,Mekuant AYENEW,24 OCT 1991,ETH,3,,Sevilla (ESP),19 FEB 2023,1238,2023,0 days 02:05:24,7524,ETH,et,:et:,Ethiopia,F
41,2:05:25,,Tsegaye GETACHEW,30 NOV 1996,ETH,3,,Tokyo (JPN),05 MAR 2023,1237,2023,0 days 02:05:25,7525,ETH,et,:et:,Ethiopia,F
42,2:05:27,,Amedework WALELEGN,11 MAR 1999,ETH,1,,Seoul (KOR),19 MAR 2023,1237,2023,0 days 02:05:27,7527,ETH,et,:et:,Ethiopia,F
43,2:05:29,,Seifu TURA,19 JUN 1997,ETH,5,,"Chicago, IL (USA)",08 OCT 2023,1236,2023,0 days 02:05:29,7529,ETH,et,:et:,Ethiopia,F
44,2:05:32,,Titus KIPRUTO,25 JUN 1998,KEN,4,,Tokyo (JPN),05 MAR 2023,1235,2023,0 days 02:05:32,7532,KEN,ke,:ke:,Kenya,F
44,2:05:32,,Abdi NAGEEYE,02 MAR 1989,NED,3,,Rotterdam (NED),16 APR 2023,1235,2023,0 days 02:05:32,7532,NLD,nl,:nl:,,F
46,2:05:33,,Gashau AYALE,22 AUG 1996,ISR,4,,Sevilla (ESP),19 FEB 2023,1235,2023,0 days 02:05:33,7533,ISR,il,:il:,Israel,F
47,2:05:35,,Philimon Kiptoo KIPCHUMBA,16 OCT 1998,KEN,1,,Shanghai (CHN),26 NOV 2023,1235,2023,0 days 02:05:35,7535,KEN,ke,:ke:,Kenya,F
48,2:05:36,,Cameron LEVINS,28 MAR 1989,CAN,5,,Tokyo (JPN),05 MAR 2023,1234,2023,0 days 02:05:36,7536,CAN,ca,:ca:,Canada,F
49,2:05:37,,Kaan Kigen ÖZBILEN,15 JAN 1986,TUR,3,,Barcelona (ESP),19 MAR 2023,1234,2023,0 days 02:05:37,7537,TUR,tr,:tr:,Türkiye,F
50,2:05:38,,Tadu ABATE,11 SEP 1997,ETH,6,,Tokyo (JPN),05 MAR 2023,1234,2023,0 days 02:05:38,7538,ETH,et,:et:,Ethiopia,F
51,2:05:39,,Alphonce Felix SIMBU,14 FEB 1992,TAN,2,,Shanghai (CHN),26 NOV 2023,1233,2023,0 days 02:05:39,7539,TZA,tz,:tz:,,F
52,2:05:41,,Shifera TAMRU,01 OCT 1998,ETH,2,,Seoul (KOR),19 MAR 2023,1233,2023,0 days 02:05:41,7541,ETH,et,:et:,Ethiopia,F
53,2:05:42,,Abdisa TOLA,03 OCT 2000,ETH,1,,Dubai (UAE),12 FEB 2023,1233,2023,0 days 02:05:42,7542,ETH,et,:et:,Ethiopia,F
53,2:05:42,,Josphat BOIT,25 NOV 1995,KEN,13,,Berlin (GER),24 SEP 2023,1233,2023,0 days 02:05:42,7542,KEN,ke,:ke:,Kenya,F
53,2:05:42,,Solomon Kirwa YEGO,10 MAY 1987,KEN,3,,Shanghai (CHN),26 NOV 2023,1233,2023,0 days 02:05:42,7542,KEN,ke,:ke:,Kenya,F
56,2:05:43,,Mehdi FRÈRE,27 JUL 1996,FRA,9,,Valencia (ESP),03 DEC 2023,1232,2023,0 days 02:05:43,7543,FRA,fr,:fr:,France,F
57,2:05:45,,Leul GEBRESILASE,20 SEP 1992,ETH,4,,London (GBR),23 APR 2023,1232,2023,0 days 02:05:45,7545,ETH,et,:et:,Ethiopia,F
58,2:05:47,,Enock ONCHARI,16 JAN 1999,KEN,6,,Sevilla (ESP),19 FEB 2023,1231,2023,0 days 02:05:47,7547,KEN,ke,:ke:,Kenya,F
59,2:05:48,,Lemi BERHANU,13 SEP 1994,ETH,5,,Amsterdam (NED),15 OCT 2023,1231,2023,0 days 02:05:48,7548,ETH,et,:et:,Ethiopia,F
59,2:05:48,,Tariku NOVALES,08 MAR 1998,ESP,11,,Valencia (ESP),03 DEC 2023,1231,2023,0 days 02:05:48,7548,ESP,es,:es:,Spain,F
61,2:05:51,,Deresa GELETA,14 JAN 1996,ETH,2,,Dubai (UAE),12 FEB 2023,1230,2023,0 days 02:05:51,7551,ETH,et,:et:,Ethiopia,F
61,2:05:51,,Ichitaka YAMASHITA,29 JUL 1997,JPN,7,,Tokyo (JPN),05 MAR 2023,1230,2023,0 days 02:05:51,7551,JPN,jp,:jp:,Japan,F
61,2:05:51,,Oqbe Kibrom RUESOM,01 JAN 1998,ERI,4,,Barcelona (ESP),19 MAR 2023,1230,2023,0 days 02:05:51,7551,ERI,er,:er:,Eritrea,F
61,2:05:51,,Derseh KINDIE,04 FEB 1999,ETH,12,,Valencia (ESP),03 DEC 2023,1230,2023,0 days 02:05:51,7551,ETH,et,:et:,Ethiopia,F
65,2:05:52,,Girmaw AMARE,26 OCT 1987,ISR,13,,Valencia (ESP),03 DEC 2023,1230,2023,0 days 02:05:52,7552,ISR,il,:il:,Israel,F
66,2:05:53,,Kenneth KETER,04 AUG 1996,KEN,4,,Shanghai (CHN),26 NOV 2023,1229,2023,0 days 02:05:53,7553,KEN,ke,:ke:,Kenya,F
