Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score
47,2:07:05,,Toshiki SADAKATA,04 MAR 1992,JPN,10,,Tokyo (JPN),01 MAR 2020,1209
47,2:07:05,,Yuya YOSHIDA,23 APR 1997,JPN,1,,Fukuoka (JPN),06 DEC 2020,1209
49,2:07:09,,Zelalem BACHA,10 JAN 1988,BRN,12,,Dubai (UAE),24 JAN 2020,1208
49,2:07:09,,Abdi NAGEEYE,02 MAR 1989,NED,15,,Valencia (ESP),06 DEC 2020,1208
51,2:07:16,,Jacob Kibet Chulyo KENDAGOR,24 AUG 1984,KEN,2,,Marrakech (MAR),26 JAN 2020,1206
52,2:07:18,,Amanal PETROS,17 MAY 1995,GER,16,,Valencia (ESP),06 DEC 2020,1205
53,2:07:19,,Eyob GHEBREHIWET FANIEL,26 NOV 1992,ITA,7,,Sevilla (ESP),23 FEB 2020,1205
54,2:07:20,,Maru TEFERI,17 AUG 1992,ISR,8,,Sevilla (ESP),23 FEB 2020,1205
54,2:07:20,,Shin KIMURA,08 AUG 1988,JPN,11,,Tokyo (JPN),01 MAR 2020,1205
56,2:07:23,,Alemayehu MEKONEN,12 FEB 1997,ETH,9,,Sevilla (ESP),23 FEB 2020,1204
56,2:07:23,,Yusuke OGURA,16 APR 1993,JPN,12,,Tokyo (JPN),01 MAR 2020,1204
58,2:07:26,,Balew YIHUNLE,21 SEP 1998,ETH,13,,Dubai (UAE),24 JAN 2020,1203
58,2:07:26,,Lucas Kimeli ROTICH,16 APR 1990,KEN,17,,Valencia (ESP),06 DEC 2020,1203
60,2:07:27,,Javier GUERRA,10 NOV 1983,ESP,10,,Sevilla (ESP),23 FEB 2020,1203
60,2:07:27,,Yuta SHIMODA,31 MAR 1996,JPN,13,,Tokyo (JPN),01 MAR 2020,1203
62,2:07:28,,Girmaw AMARE,26 OCT 1987,ISR,11,,Sevilla (ESP),23 FEB 2020,1203
63,2:07:31,,Masato KIKUCHI,18 SEP 1990,JPN,14,,Tokyo (JPN),01 MAR 2020,1202
64,2:07:32,,Wondesen FELEKE,01 MAY 1998,ETH,3,,Marrakech (MAR),26 JAN 2020,1201
65,2:07:38,,Shohei OTSUKA,13 AUG 1994,JPN,2,,Fukuoka (JPN),06 DEC 2020,1200
66,2:07:39,,Tadashi ISSHIKI,05 JUN 1994,JPN,15,,Tokyo (JPN),01 MAR 2020,1200
67,2:07:40,,Dadi Yami GEMEDA,02 APR 1988,ETH,4,,Marrakech (MAR),26 JAN 2020,1199
68,2:07:43,,Lemi DUMECHA,12 SEP 1995,ETH,1,,Castellón (ESP),16 FEB 2020,1198
69,2:07:45,,Haimro ALAME,08 JUN 1990,ISR,13,,Sevilla (ESP),23 FEB 2020,1198
69,2:07:45,,Yuta SHITARA,18 DEC 1991,JPN,16,,Tokyo (JPN),01 MAR 2020,1198
71,2:07:51,,Abdi FUFA,27 SEP 1995,ETH,14,,Dubai (UAE),24 JAN 2020,1196
72,2:07:55,,Alemayehu Ameta BELACHEW,26 OCT 1985,ETH,14,,Sevilla (ESP),23 FEB 2020,1195
73,2:07:56,,Simon KARIUKI,01 APR 1996,KEN,17,,Tokyo (JPN),01 MAR 2020,1195
74,2:07:58,,Abdi KEBEDE,11 SEP 1997,ETH,5,,Marrakech (MAR),26 JAN 2020,1194
75,2:08:01,,Hamza SAHLI,10 MAY 1993,MAR,1,,Oita (JPN),02 FEB 2020,1193
76,2:08:02,,Workneh FIKIRE,30 NOV 1987,ETH,6,,Marrakech (MAR),26 JAN 2020,1193
77,2:08:03,,Gezaw BEKELE MEGERSSA,13 DEC 1987,ETH,7,,Marrakech (MAR),26 JAN 2020,1193
77,2:08:03,,Natsuki TERADA,30 AUG 1991,JPN,3,,Fukuoka (JPN),06 DEC 2020,1193
79,2:08:05,,Stephen MOKOKA,31 JAN 1985,RSA,2,,Otsu (JPN),08 MAR 2020,1192
80,2:08:06,,Abdela GODANA,11 SEP 1992,ETH,2,,Oita (JPN),02 FEB 2020,1192
81,2:08:09,,Derara HURISA,12 JUL 1997,ETH,1,,Mumbai (IND),19 JAN 2020,1191
82,2:08:12,,Getaneh MOLLA,10 JAN 1994,ETH,19,,Tokyo (JPN),01 MAR 2020,1190
83,2:08:16,,Birhan NEBEBEW,14 AUG 1994,ETH,1,,Xiamen (CHN),05 JAN 2020,1189
84,2:08:17,,Michael Mugo GITHAE,26 AUG 1994,KEN,4,,Fukuoka (JPN),06 DEC 2020,1189
85,2:08:20,,Ayele ABSHERO,28 DEC 1990,ETH,2,,Mumbai (IND),19 JAN 2020,1188
86,2:08:21,,Naoya SAKUDA,17 DEC 1994,JPN,5,,Fukuoka (JPN),06 DEC 2020,1188
87,2:08:22,,Daniel MATEO,31 AUG 1989,ESP,18,,Valencia (ESP),06 DEC 2020,1187
88,2:08:26,,Birhanu TESHOME,1996,ETH,3,,Mumbai (IND),19 JAN 2020,1186
89,2:08:36,,Kelkile GEZAHEGN,01 OCT 1996,ETH,1,,"Houston, TX (USA)",19 JAN 2020,1184
90,2:08:37,,Naoki OKAMOTO,26 MAY 1984,JPN,20,,Tokyo (JPN),01 MAR 2020,1183
91,2:08:41,,Jackson KIPROP,20 OCT 1986,UGA,4,,Mumbai (IND),19 JAN 2020,1182
91,2:08:41,,Hiribo SHANO,12 FEB 1999,ETH,2,,Castellón (ESP),16 FEB 2020,1182
93,2:08:44,,Shuhei KURATA,05 AUG 1992,JPN,21,,Tokyo (JPN),01 MAR 2020,1181
94,2:08:45,,Takuya FUJIKAWA,17 DEC 1992,JPN,22,,Tokyo (JPN),01 MAR 2020,1181
94,2:08:45,,Yuji IWATA,09 JUL 1987,JPN,23,,Tokyo (JPN),01 MAR 2020,1181
96,2:08:46,,Reuben KERIO,02 JUN 1994,KEN,2,,Xiamen (CHN),05 JAN 2020,1181
97,2:08:47,,Alemu GEMECHU,1995,ETH,8,,Marrakech (MAR),26 JAN 2020,1180
98,2:08:48,,Gezahagn ZELALEM,1993,ETH,3,,Castellón (ESP),16 FEB 2020,1180
98,2:08:48,,Filex Kipchirchir KIPROTICH,07 DEC 1988,KEN,3,,Otsu (JPN),08 MAR 2020,1180
100,2:08:50,,Kaan Kigen ÖZBILEN,15 JAN 1986,TUR,19,,Valencia (ESP),06 DEC 2020,1180
1,2:03:59,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,,Berlin (GER),28 SEP 2008,1262
2,2:05:15,,Martin Kiptolo LEL,29 OCT 1978,KEN,1,,London (GBR),13 APR 2008,1240
3,2:05:24,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,2,,London (GBR),13 APR 2008,1238
4,2:05:30,,Abderrahim GOUMRI,21 MAY 1976,MAR,3,,London (GBR),13 APR 2008,1236
5,2:05:36,,James Kipsang KWAMBAI,28 FEB 1983,KEN,2,,Berlin (GER),28 SEP 2008,1234
6,2:05:49,,William KIPSANG,26 JUN 1977,KEN,1,,Rotterdam (NED),13 APR 2008,1231
7,2:06:10,,Tsegaye KEBEDE,15 JAN 1987,ETH,1,,Fukuoka (JPN),07 DEC 2008,1225
8,2:06:15,,Emmanuel MUTAI,12 OCT 1984,KEN,4,,London (GBR),13 APR 2008,1223
9,2:06:17,,Ryan HALL,14 OCT 1982,USA,5,,London (GBR),13 APR 2008,1223
10,2:06:25,,Evans Kiprop CHERUIYOT,10 MAY 1982,KEN,1,,"Chicago, IL (USA)",12 OCT 2008,1220
11,2:06:38,,Deriba Merga EJIGU,26 OCT 1980,ETH,6,,London (GBR),13 APR 2008,1217
12,2:06:50,,Moses Kimeli ARUSEI,1983,KEN,2,,Paris (FRA),06 APR 2008,1213
13,2:06:58,,Daniel Kipkurgat RONO,13 JUL 1978,KEN,2,,Rotterdam (NED),13 APR 2008,1211
14,2:07:16,,Isaac Wanjohi MACHARIA,25 NOV 1978,KEN,2,,Dubai (UAE),18 JAN 2008,1206
14,2:07:16,,Jaouad GHARIB,22 MAY 1972,MAR,2,,"National Stadium, Beijing (CHN)",24 AUG 2008,1206
16,2:07:21,,Robert Kiprono CHERUIYOT,10 AUG 1988,KEN,1,,Frankfurt (GER),26 OCT 2008,1205
17,2:07:23,,Viktor RÖTHLIN,14 OCT 1974,SUI,1,,Tokyo (JPN),17 FEB 2008,1204
17,2:07:23,,David Mandago KIPKORIR,15 DEC 1974,KEN,1,,Hamburg (GER),27 APR 2008,1204
19,2:07:24,,Hosea Kiprop ROTICH,02 AUG 1979,KEN,3,,Paris (FRA),06 APR 2008,1204
20,2:07:32,,Sammy Kipchoge KORIR,12 DEC 1971,KEN,1,,Seoul (KOR),16 MAR 2008,1201
21,2:07:33,,Charles Waweru KAMATHI,18 MAY 1978,KEN,3,,Rotterdam (NED),13 APR 2008,1201
22,2:07:34,,Gudisa SHENTAMA,19 JUN 1980,ETH,4,,Paris (FRA),06 APR 2008,1201
23,2:07:37,,Jason MBOTE,05 JAN 1977,KEN,2,,Seoul (KOR),16 MAR 2008,1200
24,2:07:38,,Abel KIRUI,06 APR 1982,KEN,1,,Wien (AUT),27 APR 2008,1200
25,2:07:45,,Edwin KOMEN,1980,KEN,3,,Seoul (KOR),16 MAR 2008,1198
26,2:07:48,,Wilfred Kibet KIGEN,23 FEB 1975,KEN,2,,Hamburg (GER),27 APR 2008,1197
27,2:07:50,,Geoffrey MUTAI,07 OCT 1981,KEN,1,,Eindhoven (NED),12 OCT 2008,1196
28,2:07:52,,Paul Kiprop KIRUI,05 FEB 1980,KEN,1,,Amsterdam (NED),19 OCT 2008,1196
29,2:07:53,,David Kemboi KIYENG,22 APR 1983,KEN,1,,Reims (FRA),19 OCT 2008,1196
29,2:07:53,,Duncan KIBET,25 APR 1978,KEN,1,,Milano (ITA),23 NOV 2008,1196
31,2:08:06,,John Kipkorir KOMEN,28 AUG 1977,KEN,2,,Reims (FRA),19 OCT 2008,1192
32,2:08:10,,Tariku JUFAR,18 JUL 1984,ETH,3,,Hamburg (GER),27 APR 2008,1191
33,2:08:16,,Vincent KIPRUTO,13 SEP 1987,KEN,3,,Reims (FRA),19 OCT 2008,1189
33,2:08:16,,Wilson Kipkemboi KIGEN,10 AUG 1980,KEN,2,,Frankfurt (GER),26 OCT 2008,1189
35,2:08:23,,Mubarak Hassan SHAMI,02 DEC 1980,QAT,1,,Otsu (JPN),02 MAR 2008,1187
36,2:08:24,,Stephen KIOGORA,10 NOV 1974,KEN,3,,Frankfurt (GER),26 OCT 2008,1187
37,2:08:26,,Tessema ABSHERO,09 DEC 1986,ETH,4,,Hamburg (GER),27 APR 2008,1186
38,2:08:30,,Francis KIPROP,25 DEC 1984,KEN,4,,Seoul (KOR),16 MAR 2008,1185
39,2:08:31,,Chele DECHASA,13 JUN 1984,ETH,2,,Amsterdam (NED),19 OCT 2008,1185
40,2:08:33,,Charles Kibiwott SERONEI,08 AUG 1974,KEN,5,,Seoul (KOR),16 MAR 2008,1184
41,2:08:34,,Yared ASMEROM,04 FEB 1980,ERI,2,,Otsu (JPN),02 MAR 2008,1184
41,2:08:34,,David KEMBOI,23 NOV 1974,KEN,5,,Paris (FRA),06 APR 2008,1184
43,2:08:36,,Satoshi OSAKI,04 JUN 1976,JPN,3,,Otsu (JPN),02 MAR 2008,1184
44,2:08:39,,Elias KEMBOI,10 MAY 1984,KEN,2,,Milano (ITA),23 NOV 2008,1183
45,2:08:40,,Arata FUJIWARA,12 SEP 1981,JPN,2,,Tokyo (JPN),17 FEB 2008,1182
46,2:08:43,,Richard LIMO,18 NOV 1980,KEN,4,,Rotterdam (NED),13 APR 2008,1182
47,2:08:46,,Solomon MOLLA,20 JAN 1987,ETH,1,,Seoul (KOR),02 NOV 2008,1181
48,2:08:47,,Philemon KIRWA TARBEI,1983,KEN,4,,Frankfurt (GER),26 OCT 2008,1180
49,2:08:51,,Yonas KIFLE,05 NOV 1977,ERI,7,,London (GBR),13 APR 2008,1179
49,2:08:51,,Nicholas Chelimo KIPKORIR,08 JAN 1983,KEN,2,,Seoul (KOR),02 NOV 2008,1179
51,2:08:53,,Paul Kipkemboi BIWOTT,18 APR 1978,KEN,3,,Wien (AUT),27 APR 2008,1179
52,2:08:54,,Yuzo ONISHI,26 DEC 1977,JPN,4,,Otsu (JPN),02 MAR 2008,1179
53,2:08:55,,Sammy Kiptoo KURGAT,1975,KEN,5,,Hamburg (GER),27 APR 2008,1178
54,2:08:56,,Abraham CHELANGA,09 SEP 1984,KEN,6,,Paris (FRA),06 APR 2008,1178
55,2:08:57,,Julius GITAHI,29 APR 1978,KEN,3,,Tokyo (JPN),17 FEB 2008,1178
55,2:08:57,,Benson Kipchumba BARUS,04 JUL 1980,KEN,5,,Frankfurt (GER),26 OCT 2008,1178
57,2:09:01,,Samson BARMAO,17 APR 1982,KEN,7,,Paris (FRA),06 APR 2008,1177
58,2:09:03,,Mariko KIPCHUMBA KIPLAGAT,04 JUL 1974,KEN,4,,Berlin (GER),28 SEP 2008,1176
59,2:09:13,,Robert CHEBOROR,09 SEP 1978,KEN,3,,Amsterdam (NED),19 OCT 2008,1173
60,2:09:15,,Paul Malakwen KOSGEI,22 APR 1978,KEN,8,,Paris (FRA),06 APR 2008,1173
61,2:09:16,,Toshinari SUWA,29 JAN 1977,JPN,4,,Tokyo (JPN),17 FEB 2008,1172
62,2:09:22,,Jonathan Kosgei KIPKORIR,29 DEC 1982,KEN,4,,Amsterdam (NED),19 OCT 2008,1171
63,2:09:23,,Tomoya SHIMIZU,12 NOV 1980,JPN,5,,Otsu (JPN),02 MAR 2008,1170
63,2:09:23,,Satoshi IRIFUNE,14 DEC 1975,JPN,2,,Fukuoka (JPN),07 DEC 2008,1170
65,2:09:24,,Simon MUNYUTU,27 DEC 1977,FRA,11,,Paris (FRA),06 APR 2008,1170
65,2:09:24,,Benjamin KIPTOO,10 JAN 1979,KEN,1,,Brescia (ITA),20 APR 2008,1170
65,2:09:24,,Japheth KOSGEI,20 DEC 1968,KEN,6,,Frankfurt (GER),26 OCT 2008,1170
68,2:09:28,,Gashaw MELESE ASFAW,26 SEP 1978,ETH,1,,Shanghai (CHN),30 NOV 2008,1169
69,2:09:31,,Philip MANYIM,24 MAR 1978,KEN,2,,Eindhoven (NED),12 OCT 2008,1168
70,2:09:33,,Joseph Ngeny KIPROTICH,20 JUL 1977,KEN,3,,Eindhoven (NED),12 OCT 2008,1168
71,2:09:36,,Chala LEMI,26 FEB 1987,ETH,4,,Seoul (KOR),02 NOV 2008,1167
72,2:09:38,,Tesfaye TOLA,19 OCT 1974,ETH,5,,Dubai (UAE),18 JAN 2008,1166
72,2:09:38,,José RÍOS,15 MAR 1974,ESP,6,,Otsu (JPN),02 MAR 2008,1166
72,2:09:38,,Alex KIRUI,1980,KEN,5,,Reims (FRA),19 OCT 2008,1166
75,2:09:39,,Raymond Kipkoech CHEMWELO,19 JUL 1978,KEN,6,,Dubai (UAE),18 JAN 2008,1166
76,2:09:42,,Jackson KOECH,26 DEC 1978,KEN,5,,Amsterdam (NED),19 OCT 2008,1165
77,2:09:46,,Laban KIPKEMBOI,30 DEC 1977,KEN,6,,Hamburg (GER),27 APR 2008,1164
78,2:09:49,,Kenai Kiprotich KENEI,01 JAN 1978,KEN,1,,Xiamen (CHN),05 JAN 2008,1163
79,2:09:53,,Sylvester Kimeli TEIMET,04 JUN 1984,KEN,1,,Gongju (KOR),19 OCT 2008,1162
80,2:09:54,,Hillary Kipchirchir KIMAIYO,30 APR 1981,KEN,1,,Monterrey (MEX),14 DEC 2008,1162
81,2:09:56,,Yerefu BIRHANU,29 AUG 1986,ETH,2,,Gongju (KOR),19 OCT 2008,1161
82,2:09:57,,Jonathan YEGO,1976,KEN,1,,Roma (ITA),16 MAR 2008,1161
83,2:09:58,,Benjamin MAIYO,06 OCT 1978,KEN,7,,Frankfurt (GER),26 OCT 2008,1161
84,2:09:59,,Tomoyuki SATO,31 JAN 1981,JPN,7,,Otsu (JPN),02 MAR 2008,1160
85,2:10:02,,Philip Sanga KIMUTAI,10 SEP 1983,KEN,2,,Roma (ITA),16 MAR 2008,1160
86,2:10:04,,James ROTICH,22 DEC 1978,KEN,6,,Amsterdam (NED),19 OCT 2008,1159
87,2:10:05,,Mushir Salim JAWHER,13 JUN 1978,KEN,3,,Milano (ITA),23 NOV 2008,1159
88,2:10:13,,Stephen Kipkoech KIBIWOTT,03 APR 1980,KEN,1,,Torino (ITA),13 APR 2008,1157
88,2:10:13,,Deriba DEME,1986,ETH,7,,Amsterdam (NED),19 OCT 2008,1157
90,2:10:14,,Julius Kibet KOSKEI,06 APR 1982,KEN,8,,Frankfurt (GER),26 OCT 2008,1156
90,2:10:14,,Ridouane HARROUFI,30 JUL 1981,MAR,5,,Seoul (KOR),02 NOV 2008,1156
92,2:10:16,,Deressa CHIMSA,21 NOV 1976,ETH,7,,Dubai (UAE),18 JAN 2008,1156
92,2:10:16,,Henry Kapkiai KIMELI,1983,KEN,3,,Roma (ITA),16 MAR 2008,1156
94,2:10:18,,Oleksandr SITKOVSKIY,09 JUN 1978,UKR,2,,Torino (ITA),13 APR 2008,1155
94,2:10:18,,Elias Kiptum MAINDI,06 JUN 1980,KEN,1,,Linz (AUT),13 APR 2008,1155
96,2:10:22,,Joseph LOMALA,1982,KEN,3,,Torino (ITA),13 APR 2008,1154
97,2:10:23,,Mesfin ADIMASU,05 MAR 1985,ETH,7,,Hamburg (GER),27 APR 2008,1154
97,2:10:23,,Vincent KIPSOS,22 JUN 1976,KEN,9,,Frankfurt (GER),26 OCT 2008,1154
99,2:10:30,,Luka Chelimo KIPKEMBOI,1977,KEN,2,,Beijing (CHN),19 OCT 2008,1152
99,2:10:30,,Samson Kikwei TUIYANGE,1974,KEN,1,,Nairobi (KEN),26 OCT 2008,1152
1,2:04:27,,Duncan KIBET,25 APR 1978,KEN,1,,Rotterdam (NED),05 APR 2009,1254
1,2:04:27,,James Kipsang KWAMBAI,28 FEB 1983,KEN,2,,Rotterdam (NED),05 APR 2009,1254
3,2:05:04,,Abel KIRUI,06 APR 1982,KEN,3,,Rotterdam (NED),05 APR 2009,1243
4,2:05:10,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,,London (GBR),26 APR 2009,1242
5,2:05:18,,Tsegaye KEBEDE,15 JAN 1987,ETH,1,,Fukuoka (JPN),06 DEC 2009,1239
6,2:05:27,,Jaouad GHARIB,22 MAY 1972,MAR,3,,London (GBR),26 APR 2009,1237
7,2:05:29,,Haile GEBRSELASSIE,18 APR 1973,ETH,1f1,,Dubai (UAE),16 JAN 2009,1236
8,2:05:47,,Vincent KIPRUTO,13 SEP 1987,KEN,1,,Paris (FRA),05 APR 2009,1231
9,2:06:14,,Patrick Makau MUSYOKI,02 MAR 1985,KEN,4,,Rotterdam (NED),05 APR 2009,1224
9,2:06:14,,Gilbert Kipruto KIRWA,20 DEC 1985,KEN,1,,Frankfurt (GER),25 OCT 2009,1224
11,2:06:15,,Bazu WORKU HAYLA,15 SEP 1990,ETH,2,,Paris (FRA),05 APR 2009,1223
12,2:06:18,,Gilbert YEGON,06 AUG 1988,KEN,1,,Amsterdam (NED),18 OCT 2009,1222
13,2:06:23,,Robert Kiprono CHERUIYOT,10 AUG 1988,KEN,2,,Frankfurt (GER),25 OCT 2009,1221
14,2:06:26,,David Kemboi KIYENG,22 APR 1983,KEN,3,,Paris (FRA),05 APR 2009,1220
15,2:06:30,,Yemane TSEGAY,08 APR 1985,ETH,4,,Paris (FRA),05 APR 2009,1219
16,2:06:41,,Elijah KEITANY,18 OCT 1983,KEN,2,,Amsterdam (NED),18 OCT 2009,1216
17,2:06:48,,Rachid KISRI,01 MAR 1975,MAR,5,,Paris (FRA),05 APR 2009,1214
18,2:06:53,,David Mandago KIPKORIR,15 DEC 1974,KEN,6,,Paris (FRA),05 APR 2009,1212
18,2:06:53,,Emmanuel MUTAI,12 OCT 1984,KEN,4,,London (GBR),26 APR 2009,1212
20,2:07:01,,Geoffrey MUTAI,07 OCT 1981,KEN,1,,Eindhoven (NED),11 OCT 2009,1210
21,2:07:02,,Paul Kipkemboi BIWOTT,18 APR 1978,KEN,3,,Amsterdam (NED),18 OCT 2009,1210
22,2:07:04,,Francis KIPROP,25 DEC 1984,KEN,2,,Berlin (GER),20 SEP 2009,1209
23,2:07:05,,William KIPLAGAT,21 JUN 1972,KEN,3,,Frankfurt (GER),25 OCT 2009,1209
24,2:07:06,,Charles Kiama MUNYEKI,02 NOV 1988,KEN,3,,"Chicago, IL (USA)",11 OCT 2009,1209
25,2:07:17,,Benjamin KIPTOO,10 JAN 1979,KEN,1,,Roma (ITA),22 MAR 2009,1206
26,2:07:31,,Jonathan Kosgei KIPKORIR,29 DEC 1982,KEN,7,,Paris (FRA),05 APR 2009,1202
27,2:07:41,,Negari Getachew TERFA,1983,ETH,3,,Berlin (GER),20 SEP 2009,1199
28,2:07:44,,Hendrick RAMAALA,02 FEB 1972,RSA,5,,London (GBR),26 APR 2009,1198
29,2:07:45,,Teferi WODAJO,27 JAN 1982,ETH,4,,Amsterdam (NED),18 OCT 2009,1198
30,2:07:46,,Nicholas Chelimo KIPKORIR,08 JAN 1983,KEN,5,,Amsterdam (NED),18 OCT 2009,1198
31,2:07:48,,Patrick Mutuku IVUTI,30 JUL 1978,KEN,1,,Praha (CZE),10 MAY 2009,1197
32,2:07:52,,Deriba Merga EJIGU,26 OCT 1980,ETH,1f1,,"Houston, TX (USA)",18 JAN 2009,1196
32,2:07:52,,Tekeste KEBEDE,14 AUG 1981,ETH,2,,Fukuoka (JPN),06 DEC 2009,1196
34,2:07:54,,Deressa CHIMSA,21 NOV 1976,ETH,2f1,,Dubai (UAE),16 JAN 2009,1195
34,2:07:54,,Moses Kimeli ARUSEI,1983,KEN,1,,Seoul (KOR),14 MAR 2009,1195
34,2:07:54,,Stephen Kipkoech KIBIWOTT,03 APR 1980,KEN,2,,Praha (CZE),10 MAY 2009,1195
37,2:08:07,,Jackson Kobut KIPKOECH,12 FEB 1988,KEN,1f1,,See Genezareth (ISR),08 JAN 2009,1192
37,2:08:07,,Philip Sanga KIMUTAI,10 SEP 1983,KEN,2,,Eindhoven (NED),11 OCT 2009,1192
39,2:08:10,,Joseph Ngeny KIPROTICH,20 JUL 1977,KEN,3,,Eindhoven (NED),11 OCT 2009,1191
40,2:08:11,,Shadrack KIPLAGAT,09 DEC 1977,KEN,8,,Paris (FRA),05 APR 2009,1191
41,2:08:12,,John Kipkorir KOMEN,28 AUG 1977,KEN,9,,Paris (FRA),05 APR 2009,1190
42,2:08:15,,Elias KEMBOI,10 MAY 1984,KEN,4,,Frankfurt (GER),25 OCT 2009,1189
43,2:08:19,,Dmytri BARANOVSKIY,28 JUL 1979,UKR,3,,Fukuoka (JPN),06 DEC 2009,1188
44,2:08:20,,Samuel Muturi MUGO,02 MAY 1986,KEN,1,,Beijing (CHN),18 OCT 2009,1188
44,2:08:20,,Daniel YEGO,28 AUG 1979,KEN,6,,Amsterdam (NED),18 OCT 2009,1188
46,2:08:23,,Paul Kiprop KIRUI,05 FEB 1980,KEN,2,,Roma (ITA),22 MAR 2009,1187
47,2:08:24,,Wesley KORIR,15 NOV 1982,KEN,1,,"Los Angeles, CA (USA)",25 MAY 2009,1187
48,2:08:28,,Yonas KIFLE,05 NOV 1977,ERI,6,,London (GBR),26 APR 2009,1186
49,2:08:30,,Dejene YIRDAWE,21 AUG 1978,ETH,2,,Seoul (KOR),14 MAR 2009,1185
49,2:08:30,,Young-joon JI,15 OCT 1981,KOR,1,,Daegu (KOR),12 APR 2009,1185
51,2:08:32,,Kenneth Mburu MUNGARA,07 SEP 1973,KEN,1,,Toronto (CAN),27 SEP 2009,1185
52,2:08:36,,Evans Kipkosgei RUTO,14 JAN 1984,KEN,1,,Köln (GER),04 OCT 2009,1184
52,2:08:36,,Samson Kiptoo BUNGEI,17 NOV 1982,KEN,2,,Köln (GER),04 OCT 2009,1184
52,2:08:36,,Tesfaye DEREJE,30 SEP 1985,ETH,4,,Fukuoka (JPN),06 DEC 2009,1184
55,2:08:38,,Daniel KIPRUGUT,25 APR 1978,KEN,10,,Paris (FRA),05 APR 2009,1183
56,2:08:41,,Eshetu WENDIMU,03 OCT 1986,ETH,3f1,,Dubai (UAE),16 JAN 2009,1182
57,2:08:42,,Nicholas Manza KAMAKYA,02 MAR 1985,KEN,2,,Beijing (CHN),18 OCT 2009,1182
58,2:08:43,,Abraham CHELANGA,09 SEP 1984,KEN,11,,Paris (FRA),05 APR 2009,1182
58,2:08:43,,Richard LIMO,18 NOV 1980,KEN,4,,"Chicago, IL (USA)",11 OCT 2009,1182
60,2:08:46,,Shumye ALEMAYEHU,06 APR 1988,ETH,5,,Frankfurt (GER),25 OCT 2009,1181
61,2:08:49,,Chala LEMI,26 FEB 1987,ETH,2,,Toronto (CAN),27 SEP 2009,1180
62,2:08:51,,Benson Kipchumba BARUS,04 JUL 1980,KEN,3,,Beijing (CHN),18 OCT 2009,1179
63,2:08:58,,Daniel KOSGEI,19 JUN 1986,KEN,7,,Amsterdam (NED),18 OCT 2009,1177
64,2:09:00,,Francis Kibiwott LARABAL,15 SEP 1978,KEN,1,,Seoul (KOR),01 NOV 2009,1177
65,2:09:02,,Jacob YATOR,05 AUG 1982,KEN,1,,Enschede (NED),26 APR 2009,1176
66,2:09:08,,Dereje DEBELE,28 JUN 1986,ETH,2,,Wien (AUT),19 APR 2009,1175
66,2:09:08,,Joel KIPTOO,1986,KEN,1,,Karlsruhe (GER),20 SEP 2009,1175
68,2:09:09,,Aadam Ismaeel KHAMIS,12 FEB 1989,BRN,3,,Köln (GER),04 OCT 2009,1174
69,2:09:12,,Feyisa LILESA,01 FEB 1990,ETH,1,,Dublin (IRL),26 OCT 2009,1174
70,2:09:16,,Atsushi SATO,08 MAY 1978,JPN,7,,London (GBR),26 APR 2009,1172
71,2:09:19,,Alfred KERING,20 NOV 1978,KEN,6,,Rotterdam (NED),05 APR 2009,1172
72,2:09:20,,Samson BARMAO,17 APR 1982,KEN,4,,Eindhoven (NED),11 OCT 2009,1171
73,2:09:21,,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,8,,London (GBR),26 APR 2009,1171
74,2:09:23,,Gashaw MELESE ASFAW,26 SEP 1978,ETH,3,,Toronto (CAN),27 SEP 2009,1170
75,2:09:24,,David TARUS,1978,KEN,6,,Eindhoven (NED),11 OCT 2009,1170
76,2:09:25,,Joseph Nganga MAREGU,22 NOV 1977,KEN,3,,Wien (AUT),19 APR 2009,1170
77,2:09:29,,Hillary BETT,1980,KEN,2,,Essen (GER),17 MAY 2009,1169
78,2:09:32,,Mesfin ADIMASU,05 MAR 1985,ETH,7,,Rotterdam (NED),05 APR 2009,1168
78,2:09:32,,Tariku JUFAR,18 JUL 1984,ETH,2,,"Los Angeles, CA (USA)",25 MAY 2009,1168
78,2:09:32,,Getu FELEKE,28 NOV 1986,ETH,8,,Amsterdam (NED),18 OCT 2009,1168
81,2:09:33,,James ROTICH,22 DEC 1978,KEN,7,,Eindhoven (NED),11 OCT 2009,1168
82,2:09:34,,Kenai Kiprotich KENEI,01 JAN 1978,KEN,8,,Eindhoven (NED),11 OCT 2009,1167
82,2:09:34,,Hailu Abebe DOGAGA,1985,ETH,1,,Reims (FRA),18 OCT 2009,1167
82,2:09:34,,Sammy Kiptoo KURGAT,1975,KEN,6,,Frankfurt (GER),25 OCT 2009,1167
85,2:09:35,,Raymond Kipkoech CHEMWELO,19 JUL 1978,KEN,3,,Essen (GER),17 MAY 2009,1167
86,2:09:37,,Mushir Salim JAWHER,13 JUN 1978,KEN,2f1,,See Genezareth (ISR),08 JAN 2009,1167
87,2:09:41,,William KIPCHUMBA,03 NOV 1976,KEN,1,,Utrecht (NED),13 APR 2009,1165
